nxtc	1661059
prov	1010470
imux	1280776
rmi	1746967
iaf	779336
prtg	1095435
pbyi	1401667
nmt	897419
vrca	1660334
bcv	9521
ihd	1496292
lptx	1509745
cue	1645460
kxin	1713539
duo	1750593
sup	95552
fbio	1429260
ih	1814423
mynz	1874252
afbi	1823406
gmgi	1437925
ship	1448397
bgi	1179821
fxnc	719402
btbt	1710350
rfm	1790177
cdxc	1386570
dtil	1357874
earn	1560672
elmd	1488917
fthm	1753162
asmb	1426800
gcv	845611
ghm	716314
swz	813623
lgvn	1721484
epix	1633932
pavm	1624326
npce	1528287
cadl	1841387
ggz	1585855
enlv	1596812
move	1734750
evf	1070732
hson	1210708
farm	34563
strt	933034
fonr	355019
ubcp	731653
gnta	1838716
watt	1575793
bdtx	1701541
sy	1758530
codx	1692415
ipa	1715925
bnix	1845942
pni	1170311
mays	54187
hnw	1388126
acu	2098
pfx	1490349
hhs	45919
cmt	1026655
whg	1165002
vgi	1528811
slng	1043186
pxlw	1040161
axr	6207
jls	1472215
mgyr	1337068
lway	814586
fcap	1070296
alot	8146
foa	1828937
htoo	1819794
lake	798081
cmu	809844
ebon	1799290
thm	1134115
yrd	1631761
vhc	1082324
intt	1036262
itp	1358190
curi	1776909
ftk	928054
aneb	1815974
acr	1332551
tour	1597095
cgen	1119774
pasg	1787297
inkt	1840229
yq	1821468
ped	1141197
brag	1867834
inod	903651
cjjd	1856084
aubn	750574
hcwb	1828673
armp	921114
nmi	830271
glv	1288795
xlo	1840233
gnt	1438893
ncmi	1377630
qmco	709283
viot	1742770
gree	1844971
glu	1282957
clgn	1631487
dare	1401914
hrtg	1598665
hypr	1833769
nxc	885732
cntb	1835268
pgz	1557523
hiti	1847409
iobt	1865494
occi	1716951
ctso	1175151
cris	1108205
qubt	1758009
airg	1272842
ocx	1642380
orn	1402829
pgp	1318025
intz	736012
nms	1607997
mogo	1602842
srv	1400897
tlsa	1723069
dtf	879535
ipwr	1507957
ulbi	875657
trvi	1563880
lvo	1491419
gnpx	1595248
ncna	1709626
quik	882508
byfc	1001171
ntz	900391
lmb	1606163
sybx	1527599
inzy	1693011
snd	1529628
clsd	1539029
lkco	1487839
apcx	1070050
pyxs	1782223
vnce	1579157
ap	6176
mesa	810332
stim	1227636
lyra	1327273
tcrx	1783328
blrx	1498403
mchx	1224133
vtvt	1641489
iae	1385632
cmpo	1823144
xgn	1274737
usas	1286973
job	40570
emkr	808326
auid	1534154
wrap	1702924
lsbk	1341318
virc	751365
lucd	1799011
bmtx	1725872
ppih	914122
flgc	1790169
lnkb	1756701
vrar	1854445
lfmd	948320
nvno	1661053
ccm	1472072
naii	787253
evok	1403708
rvp	946563
aqb	1603978
cev	1074692
refr	793524
vbfc	1290476
crdl	1702123
gsit	1126741
bafn	1649739
arkr	779544
jeq	866095
klxe	1738827
tzoo	1133311
oncy	1129928
edf	1501103
pnf	1140410
lghl	1806524
gp	1584547
srzn	1824893
sldb	1707502
pdex	788920
crdf	1213037
clst	1849867
zenv	1836934
bcow	1847360
pcf	810943
vlt	846671
scyx	1178253
drio	1533998
ivda	1397183
aaoi	1158114
strm	1008586
hnna	1145255
ahg	1702318
icmb	1578348
bolt	1641281
rail	1320854
asrv	707605
ibio	1420720
ncsm	1692427
aeye	1362190
dyai	1213809
gaia	1089872
areb	1648087
meip	1262104
koss	56701
hofv	1708176
sbev	1553788
vtsi	1085243
oss	1394056
gifi	1031623
cxh	847411
bway	1505065
lgl	61004
brlt	1866757
bvfl	1302387
loan	1080340
rfil	740664
akba	1517022
eq	1746466
staf	1499717
fsea	1769267
gtbp	109657
bivi	1580149
hfbl	1500375
icad	749660
wfcf	1360565
apto	882361
eyen	1682639
turn	893739
adag	1818838
pesi	891532
aqms	1621832
glto	1800315
mktw	1805651
imnm	1472012
kffb	1297341
aame	8177
snse	1829802
geos	1001115
vgz	783324
bhat	1759136
dsp	1828791
jrsh	1696558
crws	25895
jwel	1805594
lvtx	1840748
tatt	808439
self	1031235
ccel	862692
lrmr	1374690
hgbl	849145
inuv	829323
fusb	717806
surg	1392694
cxdo	1075736
lft	1547546
iccc	811641
bwen	1120370
botj	1275101
prqr	1612940
aacg	1420529
iroq	1514743
tc	1743340
jmm	838131
ug	101295
bysi	1677940
optt	1378140
lnsr	1320350
algs	1799448
awh	926617
xtnt	1453593
ntip	1065078
stg	1723935
coda	1334325
ltrn	1763950
mlss	855683
asm	316888
frd	39092
geg	1831096
seed	1321851
culp	723603
esoa	1357971
asgi	1793855
idn	1040896
link	828146
pmcb	1157075
mbio	1680048
apm	1734005
nyc	1595527
flux	1083743
sera	1534969
apt	884269
neon	87050
snpx	1571934
fury	1514597
eton	1710340
aihs	1711012
derm	1867066
rgs	716643
icch	1681903
plx	1006281
feim	39020
dxr	27367
lrfc	1571329
indo	1757840
vfl	895574
cee	860489
izea	1495231
aqst	1398733
lfvn	849146
inab	1740279
nhtc	912061
hymc	1718405
mdwd	1593984
wwr	839470
rsss	1386301
bdl	12040
sieb	65596
vmar	1813783
kequ	55529
kirk	1056285
rekr	1697851
eea	791718
dswl	946936
rgt	1514490
fmy	1319183
tpcs	1328792
jspr	1788028
bttr	1471727
fgb	1392994
oesx	1409375
eldn	1404281
iccm	1584371
grow	754811
wkey	1738699
cdtx	1610618
ior	949961
evax	1828253
sls	1390478
ktcc	719733
bmra	73290
tcbs	1849466
fpay	1397047
agmh	1705402
mndo	1119083
cety	1329606
nrxp	1719406
migi	1218683
ganx	1819411
rfl	1713863
mtc	1742518
lxeh	1814067
huiz	1778982
hepa	1583771
sanw	1477246
pnbk	1098146
snt	896494
syrs	1556263
cpsh	814676
coe	1659494
nxn	885731
live	1045742
fco	876717
crvs	1626971
tact	1017303
krkr	1779476
bdsx	1439725
uamy	101538
airt	353184
pyn	1181505
plse	1625101
zdge	1667313
ygmz	1782037
litm	1769697
nvve	1836875
vlcn	1829794
pola	1622345
cney	1780785
awre	1015739
tara	1359931
achv	949858
evgn	1574565
frsx	1691221
pw	1532619
tectp	1766526
hook	1760542
uavs	8504
ftek	846913
bkti	2186
rzlt	1509261
usio	1088034
rdhl	1553846
psix	1137091
cgtx	1455365
mbot	883975
husa	1156041
sypr	864240
sprb	1683553
egf	1336050
prso	890394
pcsa	1533743
mxc	66418
wksp	1096275
mbrx	1659617
ntwk	1039280
edry	1731388
dogz	1707303
boxl	1624512
cycn	1755237
acxp	1736243
dwsn	799165
clir	1434524
irix	1006045
soho	1301236
verb	1566610
aplt	1697532
sntg	1810467
tisi	318833
chci	1299969
rmcf	1616262
sidu	1879726
any	1591956
dmac	1401040
entx	1638097
vtgn	1411685
mrkr	1094038
ppbt	1614744
rand	81955
gure	885462
ltbr	1084554
vero	1409269
cmmb	1534248
gtec	1735041
iclk	1697818
cpix	1087294
cspi	356037
xin	1398453
pbbk	1849670
itrg	1722387
ntrb	1676047
ifbd	1815566
esp	33533
sabs	1833214
omex	798528
sopa	1817511
grf	850027
glyc	1253689
cif	833021
ecor	1560258
mxe	863900
cocp	1412486
tayd	96536
xpl	917225
pt	1716338
lpth	889971
mtex	1056358
gtim	825324
sskn	1051514
nmtc	1500198
kins	33992
dtss	1631282
ftft	1066923
bcda	925741
opfi	1818502
xfor	1501697
ugro	1706524
fkwl	722572
ogen	1174940
cthr	1015155
bbgi	1099160
idai	1718939
qnrx	1671502
kavl	1762239
cvv	766792
rvph	1742927
clps	1724542
aktx	1541157
lode	1120970
glbs	1499780
baos	1811216
cnet	1376321
dlpn	1282224
ppsi	1449792
mtr	313364
cyn	1874097
sgrp	1004989
aim	946644
imcc	1792030
wvvi	838875
spro	1701108
ocg	1776067
nukk	1592782
chek	1610590
vine	1880343
vinc	1796129
occ	1000230
ayro	1086745
nsys	722313
fngr	1602409
sgma	915358
mcvt	1425355
bsgm	1530766
brn	10048
sngx	812796
veee	1855509
plag	1117057
elev	1783032
dcth	872912
abvc	1173313
dgly	1342958
svt	89140
mrm	1819704
glbz	890066
nom	899782
daio	351998
dpro	1786286
ikt	1750149
ubx	1463361
igc	1326205
sdig	1856028
atnf	1690080
ekso	1549084
slnh	64463
cpop	1807389
mrin	1389002
bpth	1133818
daln	1413898
usau	27093
eqs	878932
zcmd	1785566
ktta	1841330
sobr	1425627
vvos	1716166
btcm	1517496
crbp	1595097
sbet	1025561
dss	771999
visl	1565228
modd	1074871
agri	1826397
poai	1446159
cvr	19871
sgbx	1023994
athe	1131343
caba	1759138
ipw	1830072
ncra	1756180
trib	888721
cuba	880406
zkin	1687451
ncty	1296774
educ	31667
chnr	793628
pypd	1611842
edsa	1540159
prpo	1043961
fsi	1069394
nnvc	1379006
rnxt	1574094
tait	942126
astc	1001907
nisn	1603993
ezfl	1817004
airi	1009891
eltk	1024672
nrsn	1875091
nuro	1289850
dghi	1854368
kala	1479419
creg	721693
iht	82473
indp	1857044
xelb	1083220
rave	718332
ckx	352955
opxs	1397016
apwc	1026980
wave	1846715
lsf	1650696
vvpr	1681348
mnpr	1645469
bhv	1169034
sqft	1080657
femy	1339005
onvo	1497253
fbrx	1419041
kzia	1075880
mdia	1784254
wyy	1034760
ttoo	1492674
ampg	1518461
sif	90168
auud	1554818
sckt	944075
ophc	1288855
carv	1016178
aei	1750106
apre	1781983
alf	1833908
else	351789
kuke	1809158
canf	1536196
apdn	744452
apvo	1671584
tivc	1787740
beat	1779372
hcti	1839285
ispc	1558569
cntx	1842952
bon	1816815
bjdx	1704287
lexx	1348362
sxtc	1723980
wnw	1787803
bfri	1858685
rkda	1469443
cohn	1270436
dats	1648960
silo	1514183
trt	732026
blin	1378590
cnfr	1502292
xrtx	1729214
eeiq	1781397
rcon	1442620
tpst	1544227
mitq	1770236
whlr	1527541
cyth	922247
marps	62362
ltry	1673481
ante	1413745
icct	1408057
ycbd	1644903
cycc	1130166
lmfa	1640384
ams	744825
cing	1862150
gigm	1105101
olb	1314196
tanh	1588084
btcs	1436229
oxbr	1584831
vrpx	1708331
dtst	1419951
drug	1827401
ndra	1681682
phge	1739174
vyne	1566044
ucl	1775898
useg	101594
duot	1396536
rnaz	1829635
btbd	1718224
tomz	314227
curr	1643301
edtk	1782309
aemd	882291
jva	1007019
pzg	1629210
gipr	1651721
nspr	1433607
ford	38264
gyro	1589061
reto	1687277
clro	840715
fgf	1591890
upc	1809616
sonn	1106838
imte	1668438
bblg	1419554
ptpi	1815903
msn	32621
imrn	1660046
naov	1326706
bkyi	1019034
immx	1873835
rcg	919567
iinn	1837493
ipdn	1546296
ttnp	910267
otrk	1136174
muln	1499961
mdrr	1654595
agfy	1800637
nlsp	1783036
leds	1333822
neph	1196298
bosc	1005516
logc	1664106
wafu	1716770
skye	1516551
awx	1061069
myo	1369290
efsh	1599407
jzxn	1816172
inlx	1081745
cleu	1775085
blbx	1567900
liqt	1307579
qlgn	1460702
glmd	1595353
tssi	1320760
vrme	1104038
uncy	1766140
taop	1552670
sonm	1178697
ptix	1022899
brtx	1505497
sint	1269026
slrx	1615219
jagx	1585608
reli	1812727
tops	1296484
mind	926423
wint	946486
sowg	1490161
adil	1513525
spcb	1291855
allr	1860657
phio	1533040
artw	7623
msgm	1821175
hoth	1711786
nxgl	1468929
lixt	1335105
xbio	1534525
hiho	1026785
pstv	1095981
game	1714562
ambo	1494558
wisa	1682149
snoa	1367083
uuu	102109
govx	832489
dxf	1499494
crex	1356093
ensc	1716947
cphi	1106644
sisi	1300734
ssy	96793
ncpl	1414767
gbr	105744
mfh	1527762
worx	1674227
amst	1807166
nuwe	1506492
prfx	1801834
xtlb	1023549
clwt	1026662
ezgo	1806904
oblg	746210
cnsp	1729427
ejh	1769768
rsls	1427570
cosm	1474167
nby	1389545
tenx	34956
aytu	1385818
strr	707388
rhe	1004724
gfai	1804469
mysz	1211805
cetx	1435064
atxi	1644963
snax	1691936
adxn	1574232
snes	1680378
drma	1853816
crkn	1761696
nvfy	1473334
aehl	1470683
efoi	924168
celz	1187953
coep	1819663
vs	1701963
op	1869467
bntc	1808898
syta	1649009
kprx	1372514
pali	1357459
hsdt	1610853
sprc	1611746
pshg	1481241
apld	1144879
ecat	1864843
mspr	1802450
mssa	1882464
mtek	1872964
neov	1748137
na	1872302
naas	1712178
nams	1936258
nbxg	1843181
mob	1898643
modg	837465
mpti	1902314
mltx	1821586
mhua	1835615
mio	1864290
mgld	1005101
nyax	1901279
nxl	1527352
nxpl	1058307
oacc	1845036
obe	1334388
ocea	1836612
nutx	1479681
nvct	1875558
nwtn	1932737
nvx	1859795
omcl	926326
onfo	1825452
opal	1842279
odv	1431852
okyo	1849296
note	1823466
npct	1835068
npfd	1865389
nruc	70502
nrgv	1828536
nsts	1881592
nmai	1861115
nmco	1774342
nic	1174850
ritm	1556593
rgti	1838359
revb	1810560
rfac	1847607
rebn	1707910
rene	1889112
rcs	916183
raya	1825875
qvcd	1254699
pwup	1847345
qncx	1662774
qbts	1907982
pre	1876431
pr	1658566
prok	1850270
psny	1884082
przo	1916241
pmec	1891944
plur	1158780
plao	1849737
poet	1437424
pmn	1374339
pet	1842356
perf	1899830
pepg	1835597
pev	1879848
pgy	1883085
oz	1807046
ost	1803407
pcm	908187
paxs	1886878
para	813828
lnw	750004
lre	1888980
lrhc	1879403
lpcn	1535955
love	1701758
lsta	320017
lsak	1041514
licn	1876766
lipo	1347242
lgmk	1566826
lucy	1808377
matv	1000623
maia	1878313
lyt	1816319
mdv	1645873
megi	1855066
megl	1881472
mfic	1278752
meta	1326801
kntk	1692787
kitt	1849820
klc	1873529
kscp	1600983
kwe	1889823
kth	1283464
ktn	1283337
lab	1162194
lanv	1922097
lbgj	1896425
lcfy	1875547
ivvd	1832038
ixhl	1873875
izm	1854572
jcse	1905511
jfbr	1885408
ivca	1852889
ispo	1820566
juns	1679628
jz	1852440
gsun	1826376
gwav	1589149
gug	1864208
hkd	1809691
hkit	1742341
hlp	1855557
hln	1900304
hcvi	1842937
grrr	1903145
grov	1841761
grnt	1928446
grfx	1816723
gpat	1834526
gnlx	1231457
gns	1847806
gle	1908705
glst	1922331
hlvx	1888012
hnvr	1828588
hour	1874875
hous	1398987
htcr	1892322
hscs	1468492
hubc	1905660
ibg	1924482
iaux	1853962
icg	1895597
idr	1030192
intr	1864163
ints	1567264
ipx	1898601
ionr	1896084
ilag	1814963
impp	1876581
ie	1879016
cohr	820318
corz	1839341
clrc	1903392
crdo	1807794
crbg	1889539
ctm	1877939
eic	1754836
ehab	1803737
elbm	1907184
elc	1348952
ecbk	1914605
edbl	1809750
ee	1888447
dxyz	1843974
drct	1880613
drs	1833756
drts	1871321
dsgr	703604
dmyy	1915380
dma	1523289
dino	1915657
deca	1913577
dc	1852353
dave	1841408
frgt	1687542
frge	1827821
fshp	1850059
ftii	1889450
forl	1936255
gjh	1286405
gjo	1340909
gjp	1343491
gjs	1356284
gjt	1357660
ggr	1886190
gety	1898496
gdst	1858007
gels	1920092
gct	1857816
gctk	1506983
gbtg	1820872
gbbk	1894951
gabc	714395
epow	1780731
ep	887396
enov	1420800
embc	1872789
emcg	1869601
elv	1156039
eu	1500881
evgr	1900402
evex	1823652
esab	1877322
exod	1821534
feam	1888654
fgi	1864943
fip	1899883
afri	1903870
alvo	1898416
akan	1888014
aclx	1786205
acnt	95953
acon	1635077
angh	1871983
antx	1880438
aort	784199
amlx	1658551
amtd	1769731
ampx	1899287
aqu	1861063
aren	894871
asst	1920406
asns	1141284
aspi	1921865
ater	1757715
atat	1853717
aust	1817740
az	1866030
btmd	1819253
btog	1735556
byno	1801417
chrd	1486159
chscp	823277
chsn	1825349
cdtg	1793895
cdp	1786485
cead	1482541
cfsb	1879103
cffi	913341
cenn	1707919
bigz	1836057
blco	1860742
blac	1840425
blte	1889109
bngo	1411690
bmr	1899005
bnrg	1901215
boc	1494582
brcc	1891101
bpypm	1545772
beke	1809587
beep	1918056
bfh	1101215
bhm	1903382
biaf	1712762
bbuc	1871130
banl	1914805
ball	9389
back	1729944
baer	1941536
ubxg	1888525
upxi	1775194
usea	1912847
vbnk	1690639
vani	1266806
vrax	1885827
vnrx	93314
voxr	1907909
vvx	1601548
vzla	1796073
vigl	1827087
vmca	1892747
sym	1837240
tcrt	1107421
tcbp	1872812
tbld	1820378
tgl	1905956
tfpm	1829726
tfsa	1577134
thch	1877333
thrd	1923840
tirx	1782941
tklf	1836242
tlf	909724
tnon	1560293
tmq	1543418
top	1848275
tpet	1898766
tpg	1880661
tpta	1674356
stss	1737995
strw	1782430
str	1703785
stew	102426
stkh	1828098
svre	1894693
svv	1883313
swvl	1875609
svii	1843477
srts	1494891
sst	1805833
stbx	1914818
soun	1840856
spgc	1934245
sond	1819395
snti	1854270
smr	1822966
smx	1940674
smxt	1519472
smtk	1817760
skyx	1598981
skyh	1823587
skgr	1912461
ses	1819142
sgly	1422892
sghc	1878057
shel	1306965
shph	1757499
rlty	1866874
rmmz	1870833
satl	1874315
satx	1915403
rytm	1649904
rto	930157
rvsn	1743905
yosh	1898604
yota	1907730
xpon	1894954
ztek	1904501
zimv	1876588
wlgs	1899658
wlds	1887673
west	1806347
weth	1826660
wds	844551
wdi	1819559
wbd	1437107
wly	107140
tbb	732717
goog	1652044
ccz	1166691
amx	1129137
bbdo	1160330
sojc	92122
fox	1754301
fitbi	35527
lbrdk	1611983
fwonk	1560385
fwona	1560385
bpypp	1545772
acglo	947484
lbtyk	1570585
lbtyb	1570585
nws	1564708
z	1617640
rzb	898174
agncn	1423689
agncm	1423689
cmsa	811156
jsm	1593538
unma	5513
bhfal	1685040
dtw	936340
bhfap	1685040
ua	1336917
slmbp	1032033
qrteb	1355096
wtfcm	1015328
esgro	1363829
esgrp	1363829
vlypo	714310
vlypp	714310
hovnp	357294
rushb	1012019
centa	887733
lilak	1712184
batra	1560385
batrk	1560385
mhla	1412100
hcxy	1280784
eai	7323
nymtn	1273685
kelyb	55135
eccx	1604174
seneb	88948
dgicb	800457
oxlco	1495222
landm	1495240
bh	1726173
belfb	729580
uonek	1041657
eno	71508
fatbb	1705012
sohob	1301236
fbiop	1429260
sohoo	1301236
sohon	1301236
rdib	716634
rsf	1644771
wvvip	838875
afgc	1042046
ftlf	1374328
cyccp	1130166
whlrd	1527541
tvc	1376986
tve	1376986
whlrp	1527541
oxbrw	1584831
rnwww	1848763
rsvrw	1824403
rvphw	1742927
rvsnw	1743905
rwayl	1653384
sabsw	1833214
satlw	1874315
sat	1377936
sigip	230557
sfb	720672
seatw	1856031
sbba	1483934
sbfmw	1402328
sccc	1682220
sccd	1682220
scce	1682220
sccf	1682220
sccg	1682220
stssw	1737995
strrp	707388
svrew	1894693
swvlw	1875609
srznw	1824893
ssssl	1509470
srea	1032208
sqftp	1080657
sqftw	1080657
skgrw	1912461
slnhp	64463
sldpw	1844862
sondw	1819395
sojd	92122
soje	92122
sounw	1840856
snaxw	1691936
sncrl	1131554
sytaw	1649009
talkw	1803901
tcbpw	1872812
tcbio	1077428
tblaw	1840502
tmcww	1798562
toiiw	1799191
viasp	1606268
vmcaw	1892747
vssyw	1701963
vrmew	1104038
uzd	821130
uze	821130
uzf	821130
ukomw	1821424
tzup	1853825
yotar	1907730
yotau	1907730
yotaw	1907730
xosww	1819493
xomao	791908
xomap	791908
zionp	109380
wtfcp	1015328
wlyb	107140
wsbcp	203596
wldsw	1887673
winvu	1854463
wafdp	936528
ceadw	1482541
cdrow	1866782
ccnep	736772
celuw	1752828
cgabl	1527166
chscl	823277
chscm	823277
chscn	823277
chsco	823277
cingw	1862150
cifrw	1819989
bzfdw	1828972
bwbbp	1341317
bwnb	1630805
bwsn	1630805
biph	1788348
bipi	1406234
bldew	1779128
bnixr	1845942
bnixw	1845942
bpopm	763901
bpypn	1545772
bpypo	1545772
bctxw	1610820
beatw	1779372
beph	1533232
bepi	1533232
biafw	1712762
bhfam	1685040
bhfan	1685040
bhfao	1685040
bblgw	1419554
banfp	760498
aconw	1635077
adnww	1744494
adsew	1879248
aefc	769218
advww	1776661
acgln	947484
alvow	1898416
aizn	1267238
afgd	1042046
afge	1042046
afgb	1042046
afriw	1903870
agncl	1423689
agnco	1423689
agncp	1423689
aimau	1903464
aimaw	1903464
aimbu	1903464
arqqw	1859690
arkow	1823794
argd	1091748
arebw	1648087
arbkl	1841675
arbew	1861841
aqnb	1174169
ampgw	1518461
apcxw	1070050
anghw	1871983
astlw	1860805
atnfw	1690080
atlcl	1464343
atlcp	1464343
atcol	1794846
aurow	1828108
auudw	1554818
avptw	1777921
gatew	1838513
gcmgw	1819796
gainn	1321741
gainz	1321741
ggrow	1886190
geggl	1831096
gdstr	1858007
gdstu	1858007
gdstw	1858007
gecco	1675033
gfaiw	1804469
fultp	700564
ftiiu	1889450
ftiiw	1889450
fsun	1709442
ftain	1590364
ftaio	1590364
frmep	712534
fosll	883569
evgru	1900402
evgow	1821159
evlvw	1805385
eosew	1805077
fitbo	35527
fitbp	35527
ffiew	1805521
fgfpp	1591890
fgbip	1408534
fgmcu	1906133
fatbp	1705012
fatbw	1705012
fcnco	798941
fcncp	798941
fcrx	1464963
clnnw	1822791
clrcu	1903392
clrcw	1903392
cmsc	811156
cmsd	811156
cmpow	1823144
cnobp	712771
corzw	1839341
cresw	1034957
ctdd	68622
ctbb	68622
cubb	1488813
curiw	1776909
decau	1913577
ddt	28917
dhcni	1075415
dhcnl	1075415
dcomp	846617
davew	1841408
datsw	1648960
dtb	936340
dtg	936340
drmaw	1853816
drtsw	1871321
dukb	1326160
dtstw	1419951
efscp	1025835
eica	1754836
edblw	1809750
eccc	1604174
eccv	1604174
eccw	1604174
rcb	1527590
rcc	1527590
qsiaw	1816431
qrtep	1355096
qvcc	1254699
rgtiw	1838359
rilyg	1464790
rilyk	1464790
rilyl	1464790
rilym	1464790
rilyn	1464790
rilyp	1464790
rilyt	1464790
rilyz	1464790
rfacr	1847607
rfacu	1847607
rfacw	1847607
revbw	1810560
pwupu	1847345
pwupw	1847345
pxsaw	1640043
prh	1137774
procw	1863362
prenw	1876431
prs	1137774
psnyw	1884082
pcttu	1830033
pcttw	1830033
paraa	813828
pavmz	1624326
orgnw	1802457
oxlcl	1495222
oxlcp	1495222
oxlcz	1495222
oxlcn	1495222
oxsqz	1259429
oxsqg	1259429
ozkap	1569650
pfxnz	1490349
petww	1842356
pfh	1137774
pgyww	1883085
piiiw	1832511
pnfpp	1115055
powwp	1015383
ncplw	1414767
neovw	1748137
newtz	1587987
nesrw	1698514
mtekw	1872964
mssar	1882464
mssau	1882464
mssaw	1882464
msprw	1802450
msprz	1802450
mvstw	1760689
mypsw	1823878
msbip	1466026
mnsbp	1693577
mobbw	1898643
mntsw	1781162
mlacu	1807594
mhnc	1412100
mgr	1004434
mgrb	1004434
mgrd	1004434
nlspw	1783036
nnavw	1865631
nrxpw	1719406
nrsnw	1875091
ntrso	73124
ntrbw	1676047
onbpo	707179
onbpp	707179
onfow	1825452
opinl	1456772
ofssh	1487918
nvvew	1836875
occin	1716951
occio	1716951
ocfcp	1004702
nymtz	1273685
nymtl	1273685
nymtm	1273685
nxplw	1058307
nxglw	1468929
lixtw	1335105
lidrw	1818644
lghlw	1806524
lexxw	1348362
lfmdp	948320
lseaw	1721386
lucyw	1808377
ltryw	1673481
mbnkp	1000209
mbinn	1629019
mapsw	1779474
metcl	1687187
kmpb	860748
kkrs	1404912
kittw	1849820
lando	1495240
lbrdp	1611983
lcfyw	1875547
kttaw	1841330
kpltw	1785424
jsprw	1788028
ivdaw	1397183
jfbrw	1885408
ispow	1820566
ivcaw	1852889
iinnw	1837493
inbkz	1562463
imtxw	1809196
imppp	1876581
invzw	1835654
hrowl	1360214
htoow	1819794
htlfp	920112
htfb	1487428
htfc	1487428
hnnaz	1145255
hpkew	1792849
hofvw	1708176
hwcpz	750577
htzww	1657853
humaw	1818382
hymcl	1718405
hymcw	1718405
grrrw	1903145
gsmgw	1738758
goodn	1234006
govxw	832489
grabw	1855612
greel	1844971
hbanm	49196
hbanp	49196
